"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Myer Halll Total Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","Basement Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","1st Floor Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","2nd Floor Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","3rd Floor Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Myers Hall/Facility Summary/Enviromental Index","4th Floor Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
