"Location","Control Program","Name","Type","Offset / Polarity","Exp:Num","I/O Type"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Skinner Chapel Total Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Basement Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Main Floor Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","EI Time Satisfied","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Runtime","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Time Satisfied Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Total Percent","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Total Weight","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted Environmental Index","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Zone Occ Limit","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Environmental Index Occupancy Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Status","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","EI_LOW","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Active Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Max Zones #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weighted EI #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #4","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #5","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Environmental Index","Balcony Area Rollup","Weights #6","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWPS","BAI","0","0:16","0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.PLHX","BAI","0","0:14","0-20 mA"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWDP","BAI","0","0:5","0-20 mA"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWRT","BAI","0","0:4","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWSP","BAI","0","0:3","Thermistor"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP1-STAT","BAI","0","0:1","0-20 mA"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP2-STAT","BAI","0","0:2","0-20 mA"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWSP","BAI","0","0:15","0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWS.HX-VLV11","BAO","0","0:6","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWS.HX-VLV13","BAO","0","0:5","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.BVM","BAO","0","0:4","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP1-VFD","BAO","0","0:3","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP2-VFD","BAO","0","0:2","Electrical 0-10 Volt"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP1-SS","BBO","normal","0:5","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP2-SS","BBO","normal","0:4","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Makeup WTR Fill Valve (V-14) (NOT USED)","BBO","normal","0:6","Relay / Triac Output"
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Runtime swap time","BAV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Heat Active","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Schedule","BBV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.HWP-ROT","BMSV","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Fill Valve Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI Campus HPS Steam Prs","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI DIFFP","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI Gauge Wtr Prs Leaving HX","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI HW Loop Return Temp Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI HW Loop Supply Temp Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HI Skinner Chapel LPS Steam Prs","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-1 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-1 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-1 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-2 Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-2 Hand Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HWP-2 Runtime Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO Campus HPS Steam Prs","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Lockout Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO DIFFP","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO Gauge Wtr Prs Leaving HX","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO HW Loop Return Temp Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO HW Loop Supply Temp Alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","LO Skinner Chapel LPS Steam Prs","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","Standby Pump Enabled alarm","BALM","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HREQ1","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HREQ2","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","HREQ3","POLLTOT","" ,"" ,"" 
"/Carleton College/Skinner Memorial Chapel/Facility Summary/Basement","CHAP-HX1","CHAP-HWS.OAT","ANI","" ,"" ,"" 
